23,63,0
40,79,1
26,77,0
21,67,0
22,72,0
21,68,0
32,74,0
28,74,0
23,76,0
30,76,0
25,74,0
20,75,1
31,77,0
22,76,0
30,74,0
33,74,0
38,80,1
24,71,0
35,75,0
31,64,0
32,60,1
40,67,1
26,61,0
33,62,0
39,70,0
36,78,0
26,67,0
34,67,0
40,63,1
27,66,0
31,61,0
27,68,0
21,80,1
31,77,0
25,73,0
38,70,0
40,75,1
37,60,1
32,63,0
38,77,0
37,79,0
21,67,0
39,67,0
32,79,0
29,74,0
36,79,0
37,65,0
23,61,0
23,65,0
31,69,0
27,77,0
29,63,0
22,73,0
23,61,0
31,66,0
23,77,0
39,76,0
26,76,0
29,72,0
34,79,0
26,76,0
39,66,0
26,62,0
32,67,0
26,70,0
37,65,0
34,74,0
30,77,0
23,60,1
40,60,1
23,62,0
21,66,0
35,65,0
33,75,0
36,74,0
25,69,0
28,77,0
33,65,0
34,79,0
35,66,0
28,64,0
33,67,0
37,73,0
20,77,1
23,74,0
21,66,0
39,60,1
24,79,0
27,61,0
26,63,0
21,60,1
40,68,1
32,73,0
23,65,0
32,77,0
39,80,1
27,79,0
26,62,0
26,62,0
33,73,0
32,60,1
40,74,1
24,62,0
36,74,0
20,74,1
28,60,1
40,78,1
33,60,1
33,63,0
28,69,0
34,75,0
26,76,0
21,70,0
26,74,0
28,75,0
30,80,1
32,66,0
32,60,1
30,67,0
37,73,0
27,61,0
33,76,0
32,61,0
21,67,0
29,65,0
34,79,0
21,76,0
23,64,0
37,80,1
34,79,0
25,65,0
21,77,0
38,74,0
25,60,1
22,61,0
38,68,0
34,68,0
33,80,1
23,74,0
38,71,0
34,67,0
29,75,0
37,72,0
23,62,0
31,60,1
31,60,1
30,69,0
23,69,0
33,72,0
34,70,0
23,65,0
23,63,0
34,65,0
36,65,0
24,78,0
24,62,0
25,67,0
36,79,0
29,77,0
22,79,0
25,69,0
21,79,0
25,74,0
29,62,0
35,79,0
22,77,0
30,68,0
20,61,1
25,61,0
21,68,0
28,63,0
21,67,0
39,75,0
36,77,0
33,76,0
28,60,1
28,75,0
36,80,1
25,70,0
22,65,0
31,72,0
31,80,1
24,60,1
26,61,0
38,79,0
27,71,0
26,61,0
37,69,0
25,66,0
39,69,0
26,62,0
40,78,1
31,72,0
20,73,1
29,76,0
24,79,0
33,76,0
31,65,0
40,72,1
28,72,0
27,69,0
34,74,0
38,73,0
40,71,1
40,61,1
25,80,1
31,77,0
37,79,0
30,75,0
30,60,1
37,68,0
31,73,0
21,61,0
30,63,0
37,69,0
34,67,0
26,72,0
23,67,0
39,69,0
28,65,0
32,62,0
29,70,0
31,76,0
34,77,0
36,66,0
37,79,0
34,72,0
40,71,1
32,76,0
34,69,0
32,74,0
36,70,0
26,78,0
24,68,0
23,66,0
40,65,1
31,76,0
31,79,0
40,64,1
40,60,1
34,77,0
27,61,0
39,68,0
36,80,1
31,68,0
40,76,1
24,70,0
26,80,1
34,61,0
32,68,0
36,77,0
35,77,0
24,60,1
35,70,0
27,75,0
35,67,0
36,77,0
37,71,0
22,75,0
27,72,0
34,65,0
31,63,0
35,65,0
22,72,0
21,61,0
38,79,0
23,80,1
23,69,0
22,73,0
30,75,0
39,77,0
23,70,0
32,72,0
24,63,0
21,66,0
26,78,0
25,62,0
31,78,0
35,75,0
37,63,0
22,68,0
22,71,0
39,60,1
36,77,0
36,72,0
25,65,0
36,67,0
36,65,0
25,63,0
33,70,0
22,76,0
24,62,0
26,66,0
28,72,0
40,80,1
27,65,0
25,79,0
38,65,0
25,71,0
28,68,0
34,75,0
39,80,1
23,62,0
29,74,0
33,60,1
26,72,0
30,77,0
35,74,0
28,63,0
32,75,0
29,72,0
32,62,0
24,74,0
30,66,0
20,67,1
25,62,0
35,72,0
32,72,0
40,66,1
36,71,0
36,60,1
36,77,0
39,62,0
25,76,0
21,73,0
25,75,0
34,74,0
24,77,0
31,68,0
26,72,0
35,66,0
37,66,0
26,80,1
22,71,0
38,70,0
29,68,0
25,75,0
33,69,0
40,62,1
31,73,0
33,68,0
31,74,0
30,69,0
21,61,0
32,70,0
24,72,0
35,71,0
34,66,0
38,64,0
39,63,0
23,65,0
32,61,0
39,71,0
39,69,0
37,66,0
23,70,0
40,68,1
23,77,0
38,70,0
38,61,0
25,60,1
20,75,1
26,80,1
36,73,0
37,78,0
20,65,1
37,60,1
30,63,0
30,75,0
30,78,0
32,78,0
31,79,0
23,67,0
30,73,0
33,77,0
24,68,0
27,80,1
35,74,0
27,79,0
37,75,0
28,76,0
33,75,0
35,66,0
29,63,0
22,71,0
33,67,0
38,70,0
37,72,0
22,72,0
30,62,0
24,79,0
38,75,0
36,62,0
33,65,0
33,72,0
39,79,0
30,68,0
40,79,1
23,79,0
25,77,0
26,69,0
39,67,0
26,60,1
37,71,0
24,68,0
36,78,0
31,70,0
34,79,0
21,69,0
30,64,0
22,65,0
27,66,0
40,72,1
31,61,0
23,79,0
27,70,0
26,63,0
25,66,0
20,74,1
35,61,0
22,66,0
40,68,1
33,65,0
20,74,1
38,62,0
27,74,0
36,74,0
29,72,0
34,76,0
20,77,1
31,61,0
38,69,0
30,61,0
24,73,0
37,69,0
26,65,0
38,74,0
36,62,0
30,66,0
29,72,0
29,65,0
36,78,0
21,78,0
40,63,1
27,78,0
30,63,0
32,72,0
37,73,0
30,69,0
36,75,0
26,69,0
26,66,0
40,62,1
25,76,0
22,70,0
27,80,1
35,62,0
36,79,0
29,67,0
27,67,0
40,61,1
36,72,0
37,73,0
32,76,0
25,77,0
37,68,0
21,80,1
30,70,0
33,61,0
25,62,0
34,77,0
26,69,0
38,72,0
32,66,0
36,64,0
27,80,1
21,80,1
23,76,0
33,63,0
36,79,0
29,79,0
38,62,0
38,75,0
33,65,0
29,65,0
21,76,0
29,74,0
31,68,0
35,76,0
20,70,1
30,62,0
29,70,0
33,69,0
33,71,0
38,74,0
35,73,0
29,72,0
36,61,0
36,78,0
27,76,0
36,76,0
38,62,0
36,62,0
23,76,0
34,76,0
39,62,0
20,79,1
27,78,0
23,69,0
38,61,0
24,75,0
22,63,0
39,79,0
38,66,0
34,79,0
33,61,0
31,72,0
26,61,0
20,64,1
28,75,0
36,67,0
36,72,0
27,73,0
40,71,1
28,78,0
23,62,0
26,74,0
23,65,0
38,67,0
27,70,0
39,75,0
25,67,0
30,72,0
36,80,1
23,80,1
31,61,0
21,77,0
26,63,0
36,76,0
25,80,1
26,65,0
32,61,0
37,63,0
33,61,0
24,64,0
29,67,0
37,78,0
22,62,0
26,80,1
39,79,0
39,73,0
26,63,0
31,62,0
28,72,0
34,61,0
33,73,0
28,65,0
26,68,0
39,69,0
35,67,0
36,61,0
36,73,0
34,69,0
40,76,1
40,76,1
20,73,1
23,61,0
33,75,0
30,79,0
38,62,0
25,60,1
28,66,0
31,71,0
35,72,0
38,79,0
39,70,0
40,77,1
29,65,0
40,78,1
36,71,0
40,64,1
30,77,0
37,71,0
39,72,0
21,80,1
31,73,0
34,66,0
30,68,0
33,67,0
24,76,0
34,66,0
21,76,0
29,61,0
22,61,0
35,62,0
26,71,0
33,78,0
29,61,0
30,77,0
29,75,0
27,79,0
25,64,0
34,61,0
26,73,0
29,62,0
21,62,0
29,78,0
28,68,0
29,64,0
37,62,0
30,61,0
39,69,0
26,79,0
22,66,0
32,77,0
23,69,0
28,75,0
37,62,0
34,63,0
25,79,0
29,68,0
24,76,0
23,73,0
30,80,1
29,78,0
20,68,1
24,76,0
23,79,0
38,65,0
28,69,0
32,67,0
36,73,0
22,62,0
28,73,0
22,67,0
40,62,1
21,67,0
28,72,0
27,68,0
20,62,1
21,74,0
29,63,0
36,64,0
36,72,0
28,61,0
40,79,1
24,74,0
21,77,0
26,77,0
27,77,0
29,73,0
27,76,0
21,66,0
25,68,0
21,75,0
27,66,0
35,64,0
26,68,0
29,72,0
38,63,0
36,77,0
33,74,0
35,71,0
21,79,0
40,62,1
23,78,0
30,66,0
